Passenger 1 ID,Passenger 2 ID,Number of Flights Together
5423,6745,5
6052,6083,5
7291,9548,5
1437,3447,5
2415,8720,5
2295,3589,5
2635,2700,5
988,3547,5
10704,10726,5
8273,10950,5
9410,10685,5
11766,11783,5
2600,2655,5
1722,5310,5
10358,10377,5
2747,4896,5
2747,9069,5
1576,3913,5
2134,2182,5
3191,3660,5
888,2479,5
382,1043,5
749,5198,5
3632,9369,5
4810,9369,5
3875,6001,5
6830,6880,5
4969,6825,5
3544,5964,5
6833,6836,5
9287,9790,5
1733,5873,5
5873,6322,5
1730,5812,5
5795,8073,5
6447,8403,5
2886,4395,5
443,5084,5
2004,2082,5
5722,5764,5
305,1051,5
1002,1029,5
734,749,5
734,785,5
706,712,5
743,766,5
1025,1072,5
378,392,5
308,362,5
8076,10837,5
3968,3990,5
673,3172,5
4556,8105,5
2254,2279,5
10419,10483,5
10401,10416,5
3223,8679,5
3223,5612,5
2773,7600,5
2194,2200,5
281,13693,5
1032,6777,5
1528,11067,5
1779,13620,5
2192,2194,5
8784,10596,5
1335,8350,5
2285,3579,5
994,1322,5
962,2912,5
1351,2988,5
1044,3365,5
1684,5560,5
3413,3444,5
221,272,5
603,2175,5
7914,7975,5
5101,10244,5
6323,11587,5
42,13571,5
1766,1946,5
6188,7006,5
5901,5952,5
4076,5572,5
3681,4148,5
12958,12993,5
6365,10784,5
7433,9111,5
398,8048,5
10313,10315,5
10352,10384,5
4337,7098,5
9977,10535,5
1413,9777,5
241,8266,5
863,4217,5
8827,10017,5
4450,9858,5
930,4399,5
2759,4016,5
975,4353,5
2867,4011,5
4012,5412,5
1464,5495,5
3537,3547,5
2485,7851,5
1637,6148,5
10548,13112,5
2462,7552,5
7552,10181,5
4945,9951,5
993,4774,5
4611,4682,5
5652,9611,5
187,1089,5
4249,7082,5
1208,5579,5
3829,3894,5
8149,8174,5
203,10368,5
5858,5892,5
1733,9028,5
3620,3681,5
3675,3681,5
4816,9127,5
6471,10024,5
2271,5295,5
4550,7606,5
6857,9066,5
1772,9777,5
8956,9687,5
4903,5455,5
3861,5450,5
3404,5460,5
2500,12371,5
2548,8160,5
300,3844,5
9634,9642,5
2406,2436,5
5566,7868,5
1328,3041,5
2345,7560,5
2354,3618,5
191,3002,5
4202,10766,5
3187,10741,5
3518,7656,5
1818,9066,5
2856,3875,5
11137,11157,5
4973,5101,5
6310,9386,5
13221,13264,5
5081,6307,5
3322,3551,5
9212,9267,5
978,7721,5
5604,5691,5
1046,8048,5
8936,8961,5
3779,9256,5
139,12841,5
8674,13781,5
3865,5516,5
822,844,5
803,853,5
831,896,5
2667,3104,5
3906,3978,5
7505,9030,5
694,3119,5
11093,11100,5
5661,8892,5
378,795,5
1829,5414,5
5240,10767,5
5481,5798,5
6809,6848,5
5706,6809,5
5761,6853,5
4373,6064,5
4674,6870,5
6047,6885,5
6829,6858,5
7737,10431,5
3193,3483,5
3220,5043,5
551,629,5
5711,6088,5
687,3545,5
1789,8461,5
4627,8089,5
8093,8485,5
6080,6447,5
1853,4632,5
3604,3615,5
5772,5775,5
5758,5772,5
13417,13498,5
768,785,5
313,362,5
354,797,5
764,799,5
2265,2283,5
2378,7744,5
12005,12018,5
1657,10154,5
199,2720,5
641,3155,5
2333,11812,5
2278,2298,5
7015,7025,5
10453,10486,5
8614,8679,5
258,1769,5
5081,6304,5
9058,9229,5
2292,6823,5
11243,11633,5
11649,11680,5
7507,11917,5
47,7510,5
2719,3147,5
1430,5138,5
1335,7713,5
5282,9442,5
13240,13541,5
8664,13668,5
1837,2988,5
2743,2911,5
7111,7196,5
3182,3198,5
2536,12354,5
7661,9974,5
8552,9994,5
10205,13221,5
5648,9052,5
1617,9369,5
5175,7502,5
4814,4845,5
12516,12558,5
5926,5992,5
6591,7777,5
1555,5009,5
534,2732,5
12862,14059,5
10353,10394,5
728,863,5
1413,8363,5
6529,10833,5
1666,5421,5
1482,4025,5
2969,4011,5
5055,11930,5
4637,8389,5
4420,6036,5
5732,11057,5
4671,4674,5
1830,1891,5
10818,10862,5
1046,4593,5
4933,9622,5
4494,5416,5
5566,7082,5
625,3418,5
4154,7894,5
9005,9041,5
2503,6053,5
4010,4336,5
1673,9331,5
6208,7881,5
6114,7983,5
3092,12771,5
2868,4550,5
7209,8724,5
2775,4205,5
4069,4083,5
1651,2596,5
391,3937,5
2544,5455,5
443,3861,5
9640,9672,5
9660,9693,5
9622,9679,5
1687,2412,5
2413,2462,5
1927,8445,5
5977,6347,5
2354,4034,5
3187,7560,5
2967,5611,5
1505,4363,5
3979,4483,5
10021,10046,5
1403,3316,5
2869,7319,5
3554,7837,5
126,3635,5
1591,4166,5
3642,3967,5
4034,8979,5
1297,1298,5
2514,3180,5
970,2947,5
9874,10107,5
2973,8976,5
4441,10325,5
4072,7868,5
3024,6879,5
1829,12553,5
624,650,5
670,2565,5
4316,6817,5
6847,6854,5
3120,6874,5
6322,6365,5
1669,6372,5
1730,3255,5
11331,11359,5
4410,12248,5
7201,7253,5
2411,2432,5
165,2390,5
3609,3643,5
324,376,5
729,749,5
395,761,5
1013,1073,5
726,793,5
368,1029,5
705,792,5
1026,1056,5
382,1007,5
712,755,5
354,762,5
749,761,5
8724,8733,5
7753,7776,5
7533,7753,5
1236,3411,5
119,1225,5
10466,10468,5
2203,2275,5
2201,8519,5
2544,8562,5
5058,6289,5
3431,9234,5
6523,11769,5
6807,10112,5
335,5162,5
2255,2335,5
11636,11652,5
869,3405,5
6107,6145,5
7533,13541,5
5012,8563,5
4234,5836,5
1082,2912,5
933,975,5
951,1370,5
3971,4814,5
7629,7685,5
7608,7638,5
2153,3167,5
1053,3410,5
221,289,5
1651,6843,5
86,998,5
7914,7938,5
1451,1890,5
2788,8446,5
6591,7555,5
42,13163,5
2569,7597,5
2758,7481,5
3670,8013,5
4544,4559,5
2992,4084,5
10954,12210,5
5917,5952,5
9713,9775,5
2504,9793,5
3782,3794,5
3702,3770,5
1115,1555,5
9357,10749,5
4903,7832,5
6591,10240,5
4249,7243,5
7298,10313,5
10315,10346,5
728,7579,5
2174,4584,5
3090,3117,5
2959,4016,5
2959,4017,5
930,4339,5
1696,4316,5
1314,4053,5
3504,3553,5
8765,11018,5
2859,9685,5
2281,3517,5
1639,2457,5
4473,6444,5
1865,4682,5
4933,4980,5
4656,4674,5
4449,5672,5
5096,9611,5
625,5566,5
3590,5579,5
3123,7395,5
5031,7098,5
1283,6024,5
12567,12569,5
10629,10630,5
8526,8566,5
4072,7645,5
606,4550,5
752,1219,5
752,4827,5
1219,3919,5
11730,12047,5
1077,1258,5
9363,10145,5
1070,11156,5
4012,4063,5
4430,4988,5
631,719,5
391,5467,5
1662,4903,5
1444,5450,5
4553,9679,5
1351,1353,5
2097,5734,5
3169,4497,5
441,7082,5
1396,5991,5
3002,9700,5
2012,2336,5
174,392,5
8729,9700,5
3518,11398,5
11130,11145,5
3703,5740,5
738,2922,5
3226,10486,5
141,2315,5
6962,6993,5
4601,9280,5
9112,9127,5
8965,8993,5
10704,10788,5
8529,13404,5
139,7846,5
628,11011,5
810,5863,5
812,843,5
11701,11728,5
2521,2531,5
5314,5390,5
5544,9874,5
8796,9083,5
2068,5423,5
662,3161,5
3191,9557,5
435,10023,5
1404,4728,5
1035,5124,5
1015,2174,5
8348,12586,5
10767,12594,5
7995,9152,5
276,299,5
477,6008,5
6836,6889,5
4373,5744,5
6829,6864,5
1865,6833,5
8040,8542,5
9513,9751,5
1531,4765,5
239,1146,5
435,4735,5
5560,9924,5
2829,12244,5
4909,4931,5
8571,8847,5
3177,6242,5
3477,5911,5
7657,9524,5
15113,15160,5
305,366,5
362,378,5
716,750,5
724,774,5
724,734,5
315,395,5
4211,4256,5
4673,5319,5
435,3015,5
3513,9355,5
2267,2297,5
2245,2252,5
3519,8614,5
3197,4393,5
7327,7384,5
3926,5867,5
1491,4136,5
1733,9920,5
4444,10112,5
517,1982,5
2143,2161,5
210,8263,5
446,4016,5
13830,13851,5
901,1371,5
2323,7162,5
3151,3421,5
999,3032,5
1142,5235,5
2112,6067,5
42,183,5
6572,7110,5
891,3153,5
5916,5986,5
5479,10899,5
1404,5016,5
5961,5992,5
5922,5982,5
5919,5946,5
821,2916,5
7505,10394,5
4363,4632,5
614,2532,5
237,1041,5
9068,10536,5
479,10899,5
782,7505,5
2514,4010,5
5332,7327,5
1371,4052,5
2941,5412,5
2789,5439,5
2412,2500,5
2128,3677,5
2191,9692,5
1692,3963,5
2773,4700,5
5096,5672,5
2939,7605,5
5943,6111,5
6012,6054,5
7853,12003,5
2565,7877,5
5137,9347,5
5420,5422,5
9642,9665,5
9665,9693,5
2460,2496,5
2469,2496,5
2413,2492,5
1464,6041,5
3278,6745,5
1769,4150,5
3618,4774,5
61,10713,5
174,9699,5
1715,3064,5
11176,11187,5
9777,10576,5
1052,4031,5
2251,2975,5
920,941,5
2068,5143,5
2851,11914,5
126,2458,5
141,2284,5
5201,10605,5
1419,7721,5
2597,2598,5
5602,5692,5
8958,9000,5
10704,10798,5
4772,9410,5
801,839,5
601,3146,5
211,2531,5
314,1561,5
6805,10107,5
9069,9466,5
1613,6479,5
3105,3177,5
8328,8386,5
5584,10328,5
11667,11794,5
5240,12516,5
606,670,5
6847,6848,5
184,5734,5
184,5771,5
6008,6469,5
959,5966,5
4969,5788,5
5788,6898,5
3483,9230,5
3615,5286,5
5240,9822,5
3309,4335,5
11327,11359,5
9977,10548,5
5911,8485,5
5819,6773,5
5795,6876,5
3119,5686,5
481,6251,5
5754,5796,5
5709,5715,5
5731,5737,5
5703,5775,5
704,747,5
374,382,5
707,726,5
1038,1057,5
751,781,5
309,354,5
712,762,5
1314,5463,5
4903,5420,5
1479,2793,5
5406,5483,5
58,2786,5
673,2123,5
4377,4379,5
14074,14100,5
2262,2295,5
10423,10466,5
559,7834,5
12535,12537,5
3970,6456,5
1977,9856,5
1544,4135,5
5592,8350,5
3650,8358,5
439,8202,5
2614,9442,5
1143,7533,5
270,5681,5
4129,8563,5
13819,13848,5
7395,12354,5
4021,7321,5
3608,8664,5
4438,4871,5
393,1015,5
2231,2492,5
2504,7590,5
3588,5538,5
3122,3182,5
3475,3490,5
247,286,5
716,3151,5
366,2105,5
3975,6475,5
2548,11587,5
1591,6067,5
356,9974,5
5007,13284,5
5978,6950,5
5653,6471,5
5374,11897,5
4022,4040,5
5916,5988,5
7324,7394,5
7721,7733,5
8931,8987,5
3873,7667,5
6428,8824,5
10749,11171,5
8706,11059,5
1563,2964,5
4253,5584,5
2653,7724,5
873,3741,5
2857,8411,5
211,4850,5
6805,6813,5
2117,4269,5
237,10058,5
237,8194,5
241,8194,5
6205,8835,5
6113,9282,5
8562,9386,5
2138,6113,5
4430,9659,5
12019,12040,5
2717,4364,5
975,4066,5
4395,5494,5
1314,4399,5
3554,3577,5
735,3294,5
1822,6622,5
2288,3539,5
8353,11876,5
5277,8851,5
3361,11948,5
720,741,5
3173,5841,5
4611,4674,5
1343,1998,5
199,1089,5
7509,7594,5
1677,1940,5
2939,3418,5
7327,10354,5
243,256,5
1436,6937,5
9083,9095,5
1872,4636,5
4632,9282,5
11407,11917,5
1198,9184,5
4007,4052,5
631,2403,5
4346,5455,5
1643,1692,5
4069,5455,5
3998,5467,5
7064,11323,5
10454,11136,5
3054,9265,5
9620,9679,5
388,9679,5
9624,9664,5
416,2862,5
5464,10753,5
2354,4202,5
148,9066,5
11187,11198,5
2967,3447,5
2212,3571,5
1537,3947,5
9808,9865,5
2957,2974,5
4611,5580,5
8945,8961,5
2468,6731,5
839,884,5
859,888,5
205,681,5
211,3913,5
3808,3815,5
1824,1849,5
3153,9874,5
7505,10107,5
2154,2160,5
11001,11046,5
4798,8216,5
975,6813,5
9653,10812,5
10762,12389,5
8132,9152,5
2515,3117,5
6869,6880,5
477,5724,5
6063,6809,5
6824,6854,5
4373,5993,5
4373,6817,5
3120,6008,5
2734,6866,5
8399,8595,5
8513,9287,5
5761,6825,5
4548,5332,5
564,4769,5
859,6458,5
1309,6053,5
4682,6803,5
6876,8402,5
6020,6294,5
954,1242,5
3677,3689,5
5703,5718,5
1073,1095,5
759,778,5
707,760,5
766,795,5
705,734,5
737,759,5
760,795,5
764,781,5
786,797,5
5410,5459,5
9623,12173,5
7800,10446,5
2752,2769,5
759,2672,5
1266,3529,5
8674,10149,5
3798,8674,5
4321,4329,5
798,14022,5
7047,7077,5
10481,10492,5
10439,10452,5
4177,9562,5
5058,8614,5
9342,9363,5
9392,9400,5
6904,6936,5
5355,12173,5
481,5869,5
1337,4514,5
1544,6486,5
9903,9983,5
1368,8042,5
4135,8146,5
8350,8837,5
4459,8563,5
1904,1974,5
940,1332,5
3547,5361,5
5015,6937,5
13111,13160,5
7162,9999,5
3444,3491,5
3414,3477,5
366,2106,5
467,6968,5
8474,9406,5
9974,13296,5
7060,13296,5
5754,6323,5
1946,7149,5
2227,4916,5
6930,7406,5
1012,6908,5
11798,11860,5
5800,6938,5
3784,5978,5
3295,5084,5
5909,5985,5
7830,10320,5
9466,10329,5
5934,5976,5
6322,8587,5
264,11171,5
2969,4329,5
3546,9238,5
2926,10371,5
8158,10373,5
9026,10322,5
4337,7076,5
7076,10058,5
4269,7076,5
2744,11007,5
863,4364,5
3243,4056,5
7243,7859,5
1505,6529,5
4042,5498,5
4080,5404,5
5402,5484,5
2867,5443,5
4012,5401,5
2941,5419,5
1464,5438,5
870,3611,5
3510,3540,5
3573,7859,5
3502,3536,5
1678,2068,5
1423,4113,5
4781,11610,5
398,430,5
2423,6093,5
4449,5096,5
7636,9791,5
1357,3459,5
3145,3184,5
4010,4364,5
4816,5748,5
628,7950,5
8165,9761,5
606,3898,5
80,4827,5
7209,9014,5
6857,8983,5
975,3169,5
5538,9540,5
1246,10975,5
4088,4090,5
1617,3940,5
443,4903,5
2403,3385,5
4796,9274,5
5574,12335,5
3844,9679,5
606,4421,5
10760,10799,5
10713,10720,5
1342,8714,5
955,2909,5
2262,9111,5
5775,5922,5
3343,3385,5
2433,3924,5
2639,10605,5
2354,10726,5
9035,11450,5
2468,12587,5
1482,9355,5
811,867,5
801,833,5
293,1300,5
2608,2699,5
2848,3184,5
2482,8048,5
5546,7860,5
5795,7039,5
3862,5047,5
11030,11056,5
11027,11060,5
3693,4364,5
456,1829,5
3632,4810,5
3403,3632,5
6825,6833,5
6825,6839,5
6858,6896,5
6827,6898,5
6809,6829,5
5977,6809,5
8234,9822,5
917,8235,5
5451,9247,5
6876,8093,5
732,8411,5
15122,15126,5
121,190,5
5736,5792,5
707,778,5
362,730,5
726,747,5
705,750,5
330,376,5
703,755,5
354,1057,5
1025,1045,5
2477,4091,5
355,1057,5
2501,2760,5
407,1351,5
14720,14726,5
2231,2272,5
2244,2246,5
2229,2242,5
2203,2231,5
10418,10442,5
2201,8197,5
2544,9522,5
3249,6478,5
5867,8562,5
11687,11690,5
6823,10465,5
2106,2183,5
1095,4139,5
721,1946,5
10596,11642,5
8837,8843,5
13614,13683,5
1936,1942,5
3173,4761,5
1656,6526,5
3650,8307,5
3178,10238,5
3410,3490,5
244,246,5
290,696,5
524,529,5
5111,6591,5
7194,10205,5
6293,7060,5
3849,4534,5
281,9069,5
348,5671,5
4057,4361,5
12712,12785,5
5572,6428,5
1555,7832,5
8259,11282,5
6365,11282,5
2068,3883,5
1378,4364,5
4269,8266,5
4293,4363,5
863,2117,5
4170,10616,5
2755,4567,5
4502,10196,5
8243,9890,5
4056,7162,5
4066,5448,5
3330,7645,5
3504,3529,5
1982,4391,5
5076,5370,5
10310,10764,5
1470,3665,5
1767,2528,5
4630,4656,5
5055,5082,5
2423,5873,5
2713,5361,5
1089,9623,5
4235,10010,5
4933,9620,5
3392,5873,5
663,3503,5
117,8276,5
9977,9995,5
4737,6902,5
5943,7983,5
993,4872,5
4881,8589,5
1849,6857,5
5332,9441,5
2596,6092,5
1643,1801,5
4007,4090,5
9660,9690,5
9624,9648,5
9648,9686,5
1230,4468,5
2857,11360,5
2345,3618,5
174,3618,5
3409,9744,5
2868,2927,5
738,2684,5
6507,6583,5
2467,2951,5
130,2932,5
9201,9237,5
4092,6529,5
4877,8995,5
12298,12299,5
3133,12298,5
819,839,5
11775,11794,5
819,888,5
2522,3123,5
369,1287,5
606,3162,5
8363,8976,5
4896,6067,5
2973,4283,5
7890,8363,5
2591,4584,5
3024,5716,5
5789,5923,5
4798,7039,5
456,8036,5
8036,12586,5
9152,12553,5
3180,3192,5
5720,5993,5
1904,9790,5
1106,4981,5
5711,8539,5
1115,1563,5
12128,12193,5
9934,9977,5
3609,3691,5
766,793,5
793,797,5
740,785,5
781,797,5
749,759,5
719,785,5
773,793,5
5410,5477,5
4919,4988,5
628,3411,5
7626,11253,5
759,3967,5
2683,3801,5
848,8137,5
582,10306,5
2220,2234,5
10446,10478,5
10412,10415,5
10418,10439,5
4170,9271,5
6453,8685,5
3078,7747,5
10036,10082,5
5707,5917,5
4782,13174,5
13637,13694,5
13232,13295,5
5487,13295,5
79,7948,5
6752,8350,5
9033,9991,5
2125,3773,5
2769,2905,5
2906,2968,5
1369,2906,5
1248,2969,5
485,7379,5
7605,7606,5
746,3413,5
246,3151,5
679,2197,5
4685,7114,5
7060,12323,5
6857,13249,5
5111,8810,5
4387,4916,5
3784,7433,5
2054,7902,5
6111,6471,5
559,7481,5
8654,8684,5
10661,12001,5
4022,4084,5
405,3818,5
5917,5976,5
2803,2953,5
1013,3488,5
1681,7777,5
2515,3414,5
1460,10784,5
10322,10384,5
2960,10334,5
614,863,5
855,9386,5
2755,9042,5
10908,11070,5
4711,10631,5
1371,4364,5
407,4373,5
2867,4009,5
5448,5496,5
2789,4013,5
4827,7363,5
3505,3507,5
694,7565,5
7810,10509,5
1639,3677,5
643,699,5
4272,10365,5
2781,4671,5
5056,5081,5
1940,3590,5
4384,7551,5
3440,6205,5
7917,8258,5
5632,8258,5
241,2108,5
614,4823,5
2503,3851,5
2054,9359,5
7902,10460,5
5116,10024,5
8837,13911,5
288,3677,5
4650,11296,5
1927,7349,5
4467,4650,5
4038,4319,5
10329,12539,5
4494,11919,5
1572,1651,5
11136,11508,5
9601,9665,5
9619,9672,5
2410,2413,5
3064,9066,5
148,2231,5
10331,11400,5
9495,11398,5
4927,8889,5
11143,11187,5
5796,8834,5
258,1505,5
2550,5866,5
9363,9482,5
1398,2963,5
1347,3993,5
5656,5668,5
3298,8981,5
9410,10229,5
2545,2568,5
2563,2576,5
3931,3966,5
92,8158,5
6787,11808,5
8307,8358,5
456,9171,5
4481,5744,5
3544,4373,5
8411,8579,5
1246,3255,5
564,1730,5
687,1703,5
5451,6519,5
2825,4611,5
1244,2939,5
6020,8402,5
2886,5777,5
2722,4784,5
481,1424,5
707,762,5
305,309,5
305,382,5
726,734,5
709,793,5
797,799,5
731,746,5
760,774,5
727,743,5
3205,4091,5
1218,1562,5
1055,7073,5
2160,5319,5
613,2869,5
582,1225,5
11812,12587,5
1972,6437,5
1709,14060,5
798,2383,5
14731,14786,5
3078,6113,5
7761,7797,5
9696,13693,5
3968,8189,5
391,1955,5
23,9906,5
1735,3440,5
6829,8651,5
9404,11294,5
1767,2254,5
1767,8810,5
2125,9713,5
2523,3453,5
2706,4565,5
9146,10046,5
1082,1332,5
7753,7795,5
700,3971,5
1616,5707,5
4274,8225,5
3405,3444,5
10751,10774,5
4770,11211,5
2548,7060,5
2588,7555,5
2588,13561,5
8556,13249,5
5111,7060,5
5101,7721,5
6323,13218,5
9101,13296,5
6591,7099,5
5007,7099,5
4182,7437,5
3343,8289,5
1798,2905,5
4845,5671,5
643,770,5
3329,3367,5
9775,9793,5
5990,5996,5
2214,6027,5
6258,8446,5
6447,10389,5
2482,3590,5
1677,10327,5
3432,10058,5
479,6447,5
6548,7859,5
2969,5478,5
1464,5414,5
3508,3589,5
3524,3553,5
2097,9833,5
4404,6030,5
3226,5127,5
1994,4217,5
954,4955,5
1378,5287,5
1470,10365,5
3527,3940,5
1692,4430,5
418,484,5
4270,9693,5
663,5584,5
95,5509,5
3418,7082,5
12003,13651,5
3104,3178,5
10802,13668,5
9016,9072,5
3851,6987,5
1617,8368,5
4816,9359,5
4496,11272,5
338,1261,5
8013,9532,5
4632,5460,5
4553,9649,5
9622,9672,5
11371,13124,5
1230,4421,5
6813,7685,5
7039,7602,5
2926,3735,5
3028,4034,5
3028,3618,5
497,4202,5
1702,8609,5
399,649,5
2423,10613,5
11855,11880,5
2437,3678,5
3859,7718,5
7209,10744,5
819,848,5
3904,3916,5
1298,2667,5
1673,2674,5
427,1300,5
1576,2573,5
92,6805,5
7860,10377,5
9069,10107,5
4441,8048,5
8315,8339,5
2479,10627,5
11840,11876,5
167,1208,5
7039,8216,5
184,324,5
4674,6817,5
1817,1884,5
5788,6017,5
4607,6889,5
1191,8513,5
5491,6854,5
1833,4194,5
455,4981,5
859,4735,5
3953,6099,5
2825,8838,5
4395,6100,5
1789,6294,5
1613,8093,5
5795,5949,5
1250,5755,5
9201,9283,5
3777,8990,5
4711,8961,5
2432,2457,5
360,730,5
709,778,5
705,733,5
701,719,5
706,786,5
743,772,5
719,751,5
5406,5476,5
4816,8252,5
1074,1465,5
3889,5958,5
3297,5742,5
2229,2298,5
10432,10463,5
2201,8006,5
2544,3078,5
3536,6453,5
9340,10046,5
8189,9688,5
12544,12598,5
1573,11649,5
2385,2719,5
5867,6565,5
5760,7851,5
940,1163,5
3405,3461,5
183,13296,5
5212,11572,5
1769,9540,5
2054,7191,5
7790,7800,5
4329,5613,5
4586,6720,5
1966,5438,5
12516,12533,5
8084,8587,5
10784,12910,5
9282,10541,5
1196,8211,5
8729,11416,5
1371,5500,5
1666,4399,5
975,5481,5
2783,4053,5
4339,5435,5
4316,5416,5
8389,9300,5
9046,11676,5
4223,5092,5
2000,7825,5
9498,9868,5
7403,7696,5
2509,4945,5
4690,4957,5
2710,5042,5
4933,6776,5
5482,8037,5
117,1335,5
1158,8276,5
393,8358,5
646,3109,5
8912,10083,5
6548,7809,5
520,593,5
1283,7706,5
9827,9862,5
8368,8684,5
1079,5748,5
1808,2251,5
2145,3230,5
392,6668,5
5575,7832,5
391,443,5
4069,4656,5
4755,7194,5
9610,9642,5
2681,10250,5
1164,5055,5
2718,8475,5
6013,7998,5
1616,5912,5
1396,5726,5
484,7898,5
484,5330,5
1849,3028,5
10767,10776,5
10328,11398,5
624,5869,5
12540,12574,5
7635,10067,5
9201,9223,5
5624,5668,5
8904,8968,5
4552,6441,5
844,868,5
331,2570,5
2522,2560,5
266,606,5
9069,9410,5
5423,8461,5
11054,11065,5
3660,9557,5
456,12586,5
5491,6832,5
5798,5993,5
1143,2660,5
362,5738,5
5662,5854,5
1160,4765,5
11327,11388,5
3177,5819,5
1244,8403,5
2939,5426,5
324,1057,5
750,752,5
766,781,5
705,774,5
746,785,5
737,793,5
1007,1013,5
4227,11727,5
10989,11535,5
706,727,5
1465,2857,5
2636,2678,5
996,5958,5
2201,2211,5
2247,2261,5
7122,8509,5
4165,8257,5
1955,11687,5
7510,7910,5
9389,11221,5
2467,13620,5
1430,6931,5
4862,8837,5
2125,4016,5
5046,8901,5
910,2912,5
1903,2482,5
4458,7268,5
421,5203,5
3414,3421,5
603,609,5
8810,12338,5
1769,2588,5
6323,12323,5
6323,9994,5
2964,5754,5
7543,7563,5
273,423,5
856,3414,5
1956,4036,5
3527,3670,5
2911,4071,5
1963,4223,5
9600,11171,5
1004,1232,5
9317,9324,5
2561,8746,5
3278,6052,5
6447,7243,5
10313,10353,5
281,8411,5
8424,10058,5
10267,10899,5
9522,10267,5
1254,8679,5
4009,5495,5
4009,5458,5
2969,5423,5
4395,5500,5
1337,5440,5
7014,11676,5
2062,2429,5
2072,2268,5
4646,4655,5
3533,7980,5
3766,7153,5
4523,4914,5
58,2943,5
5652,9622,5
1940,3418,5
1208,6447,5
10802,13657,5
1898,13365,5
6369,9676,5
1762,4584,5
1617,6317,5
1079,11225,5
611,4927,5
3958,5957,5
2581,9997,5
75,4467,5
3589,9267,5
7853,9777,5
1343,3603,5
1598,4554,5
1662,3861,5
1046,3861,5
9664,9677,5
1616,5800,5
2841,7209,5
1849,3187,5
1637,7560,5
904,5693,5
2469,3694,5
350,3298,5
920,2910,5
356,4166,5
186,8745,5
6655,8260,5
10762,10788,5
2620,5707,5
4731,12111,5
8674,10585,5
229,5310,5
3153,5423,5
7662,8363,5
3802,7643,5
3253,8775,5
919,7493,5
8355,8372,5
5153,8003,5
811,3779,5
7318,7832,5
4798,8289,5
8036,9171,5
6847,6880,5
184,6016,5
6827,6853,5
5494,6884,5
1619,5977,5
6889,6893,5
6077,6844,5
1817,4481,5
6874,6896,5
511,551,5
5766,8411,5
2886,8402,5
2432,2446,5
3608,3637,5
13405,13438,5
729,733,5
755,786,5
360,381,5
392,1056,5
749,764,5
1314,5420,5
2219,2265,5
8398,10958,5
7800,8642,5
811,4400,5
1526,8642,5
712,733,5
341,368,5
1273,1288,5
4643,4677,5
2244,2274,5
2229,2246,5
10419,10456,5
5246,8465,5
3875,11136,5
8595,11275,5
335,7510,5
4147,10757,5
2106,2175,5
1735,2982,5
5161,5171,5
905,2972,5
945,2992,5
8290,8833,5
3303,4739,5
3508,3663,5
218,1056,5
9974,13571,5
4957,9540,5
6067,13218,5
6067,11587,5
5754,10067,5
2857,8660,5
2857,8556,5
6054,6093,5
8654,8686,5
1558,7124,5
7761,7776,5
5344,5396,5
11906,12000,5
4849,4850,5
5952,5990,5
801,3787,5
3739,3748,5
649,6305,5
5737,8961,5
6813,10373,5
2532,8266,5
479,855,5
167,8679,5
855,2201,5
9522,10616,5
5920,11416,5
4066,5479,5
2717,4044,5
928,5500,5
4012,5404,5
2969,4013,5
633,10690,5
3573,7778,5
8521,8579,5
3894,9629,5
7810,8501,5
2260,3585,5
10716,11874,5
5277,7825,5
4070,6777,5
2879,6011,5
443,3991,5
6747,7603,5
4415,4478,5
5579,7820,5
9934,9937,5
3405,9217,5
888,6024,5
3624,3678,5
7191,10460,5
9493,10024,5
4496,6777,5
2097,4650,5
435,949,5
8983,9014,5
5490,10116,5
3998,4300,5
4430,5467,5
3991,4542,5
443,4988,5
4914,5467,5
11562,13329,5
1728,9265,5
9624,9628,5
7685,7872,5
4202,10741,5
174,7898,5
9118,11400,5
11267,11378,5
3486,11332,5
941,3536,5
2407,3678,5
10187,10188,5
10737,10779,5
10703,10779,5
139,11834,5
795,3298,5
819,833,5
205,1693,5
1293,3930,5
440,2667,5
1297,1300,5
1437,1822,5
8246,8280,5
3356,9410,5
7896,8976,5
9083,11858,5
5654,5678,5
5056,8519,5
9480,11192,5
167,8234,5
7060,7346,5
9171,12389,5
2717,5724,5
6858,6870,5
6827,6893,5
6836,6853,5
4481,5724,5
6809,6880,5
4674,6864,5
3120,4316,5
5443,5788,5
2734,4373,5
6001,6829,5
2970,9770,5
6418,8402,5
5989,8485,5
1250,5949,5
2939,8402,5
12323,12374,5
8541,9283,5
796,1268,5
704,750,5
758,793,5
305,362,5
1013,1021,5
734,781,5
760,785,5
762,774,5
727,755,5
1479,2767,5
11535,12052,5
3874,4243,5
960,1303,5
1769,3078,5
3249,6453,5
8679,9271,5
142,507,5
5525,5759,5
360,11450,5
2251,6060,5
1735,4139,5
2825,6001,5
9243,9255,5
6565,8213,5
2567,3593,5
1992,7542,5
1367,1444,5
7801,7810,5
207,2376,5
2401,3642,5
4454,5304,5
1419,4438,5
10705,10774,5
4770,11587,5
712,13249,5
2112,7099,5
7194,8552,5
5754,7555,5
1637,9367,5
3631,12043,5
10446,12351,5
7704,7765,5
11923,11972,5
5096,9466,5
529,7162,5
4076,5359,5
8824,9640,5
851,5164,5
677,917,5
7243,10352,5
10322,10377,5
4337,5696,5
1296,2117,5
4363,6180,5
1064,9777,5
3367,5056,5
1254,7747,5
