Passenger 1 ID,Passenger 2 ID,Number of Flights Together
4607,6075,6
1146,1531,6
6020,6447,6
360,395,6
305,315,6
305,360,6
709,740,6
721,734,6
1053,1057,6
4816,11537,6
733,764,6
996,4478,6
4361,4384,6
2248,2252,6
6030,7551,6
3420,4397,6
1966,1994,6
12210,12563,6
1954,1986,6
80,8390,6
1314,2511,6
979,4359,6
724,3421,6
2162,3293,6
7114,9994,6
2802,7597,6
3876,4193,6
2054,9395,6
865,3443,6
8030,11883,6
6121,6177,6
6447,9057,6
281,6084,6
237,614,6
1064,4364,6
863,1296,6
6447,8017,6
3759,9159,6
2969,5468,6
2700,7331,6
53,2328,6
1356,2949,6
1548,4945,6
210,4336,6
7950,10460,6
9359,10095,6
2718,9828,6
4035,7645,6
3292,4035,6
1164,7507,6
1548,4523,6
4069,5450,6
2841,3002,6
2998,3587,6
904,2922,6
9212,9258,6
7242,7718,6
2505,7319,6
331,3104,6
11057,11084,6
5743,5767,6
4412,5494,6
5440,6047,6
6817,6874,6
4674,6077,6
1817,5977,6
1865,6047,6
4607,5443,6
4795,5232,6
935,2790,6
1532,3421,6
1095,8105,6
481,8754,6
2446,2465,6
3542,3551,6
759,791,6
730,740,6
613,660,6
1837,2769,6
1034,2869,6
953,2185,6
258,8679,6
3078,7122,6
13549,13579,6
7288,13620,6
446,5757,6
3177,5505,6
859,4483,6
915,1484,6
1332,1377,6
975,2789,6
1837,2905,6
3472,5015,6
3508,3588,6
5212,7114,6
4040,4092,6
7714,7780,6
6777,8030,6
10954,12340,6
5544,9026,6
6447,6707,6
4399,5468,6
1572,1598,6
1617,3404,6
5672,5683,6
5869,9050,6
3603,3681,6
1673,5116,6
1747,11280,6
80,9493,6
4993,6032,6
382,10796,6
10762,10791,6
3619,10739,6
248,684,6
1223,1287,6
2567,3104,6
320,1850,6
1182,3503,6
4990,6064,6
477,5993,6
6864,6872,6
6817,6898,6
5720,5977,6
8411,9441,6
709,771,6
703,705,6
2002,3612,6
494,1012,6
2528,2601,6
10434,10486,6
8006,9522,6
3536,6289,6
3527,8078,6
4224,4248,6
1779,11099,6
4219,4223,6
1930,1994,6
7759,7793,6
3418,6441,6
1413,4056,6
4632,10819,6
5458,5499,6
4451,7837,6
7662,8209,6
3639,3654,6
863,1762,6
5690,8084,6
4827,11280,6
1673,9725,6
5116,6317,6
5116,7950,6
75,4650,6
9677,9686,6
95,2776,6
1677,4468,6
497,2024,6
3187,4774,6
3573,9259,6
293,601,6
11808,11886,6
795,1026,6
2065,10507,6
4990,6096,6
4412,6077,6
5500,6016,6
1865,6069,6
2773,6096,6
239,3255,6
5711,5910,6
363,1099,6
374,759,6
752,1095,6
1818,4373,6
10989,11727,6
1509,3994,6
2212,2221,6
10409,10428,6
3527,8019,6
2175,2178,6
1482,2939,6
1337,1818,6
356,7661,6
2112,8057,6
8057,13296,6
9101,12374,6
5101,10446,6
6027,6261,6
2960,4249,6
5456,5486,6
5438,5448,6
4052,4316,6
3755,5137,6
126,3547,6
4235,5873,6
7656,9127,6
1246,2097,6
1198,5796,6
9624,9672,6
901,4468,6
2437,9280,6
2468,7846,6
3356,5668,6
891,3737,6
4942,6075,6
2717,4607,6
5744,5977,6
3544,6896,6
5711,5795,6
5711,5777,6
704,768,6
1031,1095,6
1314,4016,6
4215,7796,6
1089,3439,6
4344,4359,6
4170,7373,6
258,8584,6
2544,8679,6
2065,8584,6
3299,6777,6
4514,11917,6
1335,4384,6
993,2941,6
247,3151,6
10731,11610,6
4957,8057,6
13221,13284,6
6036,6040,6
5325,5396,6
9410,10322,6
3117,8562,6
5435,5471,6
5404,5414,6
5414,5458,6
4388,5468,6
5478,5494,6
5416,5440,6
7363,7379,6
3668,3682,6
3292,3735,6
1617,3492,6
5001,5019,6
2965,3698,6
1321,9336,6
4917,7881,6
2124,6293,6
9649,9660,6
901,3735,6
2841,8260,6
10720,10766,6
3859,7222,6
3171,3173,6
1436,3171,6
2068,10377,6
8158,10377,6
9441,9472,6
1917,10377,6
11011,11041,6
7007,8988,6
381,382,6
313,376,6
3930,6003,6
4627,6294,6
703,758,6
1044,1072,6
930,4017,6
3012,9443,6
4930,4944,6
4329,4359,6
2233,2298,6
10434,10456,6
4219,4245,6
1955,9906,6
364,3491,6
286,701,6
9974,10067,6
7149,7172,6
3309,3367,6
10310,10719,6
6447,10325,6
3243,8006,6
1383,9177,6
3021,9386,6
8679,10541,6
5414,5479,6
2700,4827,6
1562,8501,6
2072,3655,6
3322,8353,6
7139,8912,6
10023,10083,6
3677,8114,6
391,4646,6
9634,9679,6
11353,11360,6
901,4035,6
5522,9700,6
174,4774,6
1437,5403,6
191,8262,6
831,847,6
3104,3146,6
2554,3104,6
1436,4125,6
385,721,6
1033,10767,6
5771,5964,6
184,997,6
4726,4765,6
3968,8351,6
1254,4190,6
1263,11296,6
709,797,6
762,771,6
4988,6092,6
6394,9779,6
5958,9355,6
2226,2241,6
3837,9068,6
8257,8562,6
3536,8197,6
1218,1464,6
2783,2959,6
993,2992,6
5311,5312,6
2728,4933,6
2548,13296,6
2548,13564,6
2588,13564,6
5212,7661,6
9994,13221,6
2964,6857,6
42,1591,6
8057,9540,6
4034,4321,6
6622,10749,6
3590,4850,6
241,1378,6
4080,4388,6
5436,5439,6
5404,5436,6
4316,5456,6
5426,5458,6
3509,3554,6
2437,4070,6
5566,5579,6
5509,5789,6
10512,11483,6
3991,4523,6
1444,2544,6
8180,12335,6
4820,9700,6
10605,13221,6
8958,8993,6
8007,8068,6
1228,1269,6
4516,4575,6
8048,8158,6
3093,7039,6
4990,5494,6
4990,6017,6
877,7822,6
5741,5758,6
704,791,6
759,762,6
706,771,6
1218,4749,6
2378,4854,6
1055,4000,6
3466,7469,6
655,673,6
7744,12881,6
2702,10757,6
1769,3837,6
3249,4165,6
6006,6121,6
1762,7799,6
4675,8653,6
5021,8163,6
1444,8072,6
603,11326,6
945,993,6
5634,8552,6
6067,7555,6
6531,6580,6
5946,5952,6
237,2117,6
1064,2174,6
2068,10196,6
4080,5421,6
10453,11057,6
157,2100,6
4008,4056,6
9620,9642,6
4336,4580,6
5943,6114,6
288,4359,6
2996,3536,6
167,10806,6
2544,4554,6
1635,2776,6
1646,2906,6
5411,7605,6
3002,8729,6
1822,9699,6
174,2354,6
5522,8262,6
863,888,6
7505,9098,6
4441,9098,6
308,376,6
6860,6891,6
9152,9171,6
2710,4554,6
5668,6100,6
2411,2486,6
2236,2284,6
2243,2298,6
6030,8519,6
22,3926,6
1733,6523,6
8595,9063,6
3907,5487,6
3177,5566,6
1230,7685,6
1369,1391,6
2197,3151,6
1710,2159,6
10018,10097,6
4363,10048,6
5096,10234,6
4142,4719,6
1041,4781,6
7747,9282,6
5439,5499,6
975,5478,6
3655,3682,6
1548,3940,6
5652,5683,6
5482,8209,6
1617,9421,6
4816,9421,6
7987,8218,6
1927,9752,6
4203,5095,6
2906,7602,6
12512,12520,6
8068,8073,6
899,2826,6
833,851,6
1269,1503,6
5544,8048,6
11041,11049,6
313,381,6
13636,13638,6
3615,10767,6
741,5240,6
4316,4990,6
4990,5491,6
4412,5481,6
5530,6053,6
6088,6100,6
768,1023,6
763,791,6
1013,1095,6
2243,2278,6
1918,1971,6
1591,1769,6
4344,7550,6
4502,6720,6
4711,4719,6
9602,9640,6
12862,12891,6
728,1064,6
1521,5479,6
429,2529,6
5277,10310,6
865,3727,6
443,3998,6
443,4430,6
10819,10833,6
3330,5789,6
5748,9359,6
3677,8165,6
1637,3064,6
61,6560,6
130,2427,6
356,13272,6
8945,8969,6
211,2567,6
8048,10325,6
1858,6431,6
4056,6827,6
309,778,6
4316,4607,6
4942,5500,6
477,5771,6
1884,6077,6
5500,6075,6
4969,6001,6
3151,3193,6
5693,12146,6
121,165,6
755,792,6
4205,4295,6
3112,3132,6
9505,9517,6
368,3436,6
7099,13564,6
356,5201,6
5101,8810,6
2432,4563,6
391,1444,6
258,10576,6
4813,4891,6
1267,1291,6
3243,10661,6
7677,10017,6
1254,10899,6
5439,5479,6
975,5486,6
2062,2328,6
1994,2062,6
291,4391,6
5096,9951,6
393,756,6
2001,2460,6
4336,7809,6
6317,9421,6
5748,6471,6
1587,1808,6
3336,3396,6
167,2100,6
9066,9645,6
3064,9699,6
11176,11198,6
288,11466,6
10756,10762,6
275,3104,6
8363,10325,6
1620,9942,6
5716,5743,6
5734,5964,6
371,2108,6
451,1789,6
3119,10516,6
729,743,6
1013,1057,6
716,791,6
746,791,6
354,374,6
762,791,6
4376,4398,6
9033,10591,6
2783,2941,6
2244,4415,6
2548,5111,6
2588,13221,6
8552,12374,6
8128,8165,6
9956,10568,6
5976,5978,6
9704,9924,6
659,3101,6
2437,2901,6
10371,10389,6
10352,10389,6
5435,5495,6
5463,5499,6
3523,3535,6
3509,3589,6
1340,7393,6
9046,11018,6
5482,7082,6
4917,9359,6
1464,8114,6
9601,9672,6
603,2412,6
2405,2458,6
382,5503,6
382,2336,6
10741,10766,6
868,888,6
3858,3871,6
3356,7643,6
7890,7896,6
8030,10778,6
308,382,6
5769,5910,6
5771,5954,6
4316,6001,6
477,5788,6
6854,6874,6
5491,6071,6
6832,6864,6
4627,8402,6
1001,1026,6
6524,7776,6
2960,8363,6
730,763,6
3889,4478,6
2279,2293,6
10461,10478,6
2223,2293,6
2534,3519,6
258,2656,6
6584,9058,6
5404,5420,6
2234,4274,6
263,289,6
5634,8446,6
9618,9665,6
3590,6441,6
10352,10397,6
1389,5668,6
4217,8194,6
1064,7076,6
167,1254,6
10267,10644,6
6447,6529,6
1475,8017,6
1254,9282,6
7864,9985,6
4450,13492,6
5432,5466,6
1677,7082,6
1208,5584,6
243,294,6
1860,5748,6
4917,8684,6
288,11275,6
1587,2251,6
3861,5455,6
1444,3940,6
2906,4035,6
4451,10701,6
2336,2345,6
3028,4774,6
1637,8262,6
2223,3502,6
7007,7319,6
248,681,6
1673,2573,6
3416,8363,6
7379,8767,6
2717,6069,6
2759,6854,6
859,5139,6
374,701,6
1482,4016,6
4919,4950,6
11074,11324,6
2400,3041,6
435,2400,6
2150,4556,6
2226,2290,6
258,3090,6
4384,8270,6
3518,3579,6
335,365,6
3329,3332,6
1591,13571,6
340,7034,6
4860,5359,6
9640,9665,6
4036,5740,6
2561,6365,6
10334,10373,6
4293,6180,6
928,5423,6
2941,5436,6
2075,3668,6
9951,11803,6
2545,3665,6
1429,10954,6
288,1246,6
1678,11275,6
9380,10806,6
2090,2345,6
1822,9066,6
3509,3681,6
4820,8260,6
3286,8158,6
2550,5546,6
5440,6039,6
6817,6897,6
2773,5481,6
2171,11285,6
4399,6087,6
1451,4037,6
724,730,6
1482,4052,6
4355,4393,6
23,7951,6
4707,9063,6
47,7271,6
1992,1999,6
3278,3300,6
170,813,6
7603,7616,6
733,3493,6
6471,9385,6
12983,12990,6
4827,4828,6
2117,2532,6
237,2174,6
9376,10899,6
4080,4373,6
3536,3547,6
7682,11880,6
9611,9693,6
10212,10479,6
4728,7706,6
4166,5212,6
441,3330,6
275,3966,6
4552,9098,6
4318,4580,6
385,719,6
11593,11871,6
5815,10004,6
5481,6898,6
184,5966,6
5788,6884,6
10425,10431,6
3742,5873,6
511,592,6
6458,10478,6
2465,2486,6
9779,12173,6
2247,2249,6
10476,10481,6
3249,9049,6
2175,2186,6
1544,5564,6
2476,8784,6
6053,9279,6
1903,1947,6
975,2783,6
928,1464,6
6937,6951,6
374,3476,6
7321,11213,6
5800,5997,6
1074,12371,6
1378,8424,6
6205,10243,6
1464,5466,6
5025,5055,6
5482,7820,6
8114,8195,6
3654,3678,6
10015,10097,6
7349,11275,6
2560,6027,6
5503,7209,6
2090,8729,6
497,3064,6
1027,3635,6
2231,8729,6
1598,2570,6
8245,8280,6
3286,9098,6
5668,9098,6
2926,8289,6
13462,13557,6
5481,6077,6
477,2759,6
942,1024,6
1001,1002,6
3177,8402,6
1569,6876,6
3477,8037,6
354,366,6
3874,4940,6
772,792,6
4854,12841,6
14022,14044,6
290,5396,6
10035,10042,6
360,10179,6
2476,10596,6
2101,7550,6
5912,5917,6
10719,11276,6
614,2174,6
2174,5696,6
3880,9252,6
5466,5471,6
5404,5421,6
5423,5491,6
5426,5429,6
993,2545,6
167,4541,6
9620,9628,6
1343,9761,6
932,1678,6
1365,1375,6
2097,5055,6
1637,8260,6
1822,7898,6
1715,9699,6
8920,8945,6
369,1066,6
7643,10107,6
7393,10731,6
721,773,6
402,670,6
2717,3544,6
2717,4942,6
3544,6071,6
1613,4983,6
334,739,6
709,746,6
364,733,6
4496,8642,6
1913,1956,6
2534,2544,6
2684,4613,6
675,5917,6
8197,9441,6
272,3172,6
1918,1951,6
61,10728,6
2626,8980,6
2969,4016,6
3588,8234,6
2175,3188,6
7099,10067,6
2588,6733,6
5111,5212,6
10067,13571,6
1774,2035,6
4278,4896,6
3275,4719,6
1291,1691,6
2201,10833,6
4827,7950,6
5429,5466,6
5414,5431,6
11874,11876,6
10818,10841,6
4614,4665,6
5001,5098,6
3330,7082,6
2097,8165,6
1651,4988,6
631,3208,6
391,2596,6
2869,7007,6
6181,10651,6
8936,8945,6
440,2573,6
288,2124,6
2107,2173,6
11041,11074,6
11070,11088,6
9171,10340,6
6064,6855,6
5491,6870,6
5491,6077,6
1865,6017,6
2773,5443,6
9961,9962,6
2546,3193,6
10244,10439,6
8541,9600,6
6519,11326,6
752,766,6
930,4353,6
2509,3920,6
4227,10989,6
1769,8596,6
2544,3223,6
2065,7373,6
10516,10596,6
1946,7563,6
1974,1991,6
18,13822,6
1005,4359,6
738,798,6
9640,9664,6
7098,7579,6
8596,10576,6
5484,5491,6
4052,4364,6
3523,3539,6
3535,3539,6
1340,7833,6
3998,4430,6
1819,2710,6
95,1208,6
7002,7590,6
3993,11910,6
5422,5460,6
4468,7866,6
1637,2354,6
5855,5869,6
8956,8965,6
3880,5380,6
1298,1673,6
1298,3104,6
728,8424,6
2479,4580,6
975,1329,6
4810,6532,6
1884,5443,6
1884,5500,6
6817,6855,6
3512,3651,6
1563,10478,6
5716,6805,6
755,1023,6
366,395,6
726,799,6
5467,6092,6
930,4309,6
199,351,6
1956,7661,6
2240,2245,6
1769,7747,6
975,1464,6
3159,3167,6
4530,4559,6
3928,7680,6
3912,3999,6
5946,5976,6
2960,6441,6
241,614,6
6522,7679,6
930,4009,6
5443,5464,6
4066,4316,6
5404,5439,6
5421,5466,6
5401,5448,6
4044,4399,6
4059,4339,6
3535,3568,6
9723,9725,6
157,224,6
3648,3698,6
2207,3611,6
441,5411,6
4451,5330,6
61,2841,6
11398,11400,6
9118,10331,6
8920,8956,6
831,877,6
331,2600,6
1269,3913,6
2539,2563,6
1182,1329,6
4412,6017,6
6809,6869,6
546,551,6
2960,7768,6
972,9922,6
1181,6437,6
7001,7034,6
1169,8078,6
4208,4248,6
4444,5002,6
7951,9988,6
1151,8664,6
696,2105,6
7187,11808,6
5212,9540,6
7721,9974,6
5920,8909,6
10322,10352,6
4363,10497,6
6522,7677,6
5412,5429,6
4339,5436,6
9951,10203,6
2243,3600,6
2755,7403,6
8196,9077,6
1853,2728,6
625,7866,6
9028,9050,6
4841,9363,6
8228,8589,6
7349,8004,6
4903,4914,6
4542,5422,6
95,5411,6
2841,8729,6
392,1822,6
9252,9258,6
5681,5684,6
10726,10756,6
798,4953,6
8048,9098,6
5668,10325,6
11011,11073,6
4364,8424,6
5423,7868,6
477,6870,6
950,5734,6
877,7713,6
139,165,6
5708,5775,6
706,761,6
773,1029,6
762,772,6
11600,11727,6
3644,3752,6
3446,3479,6
1905,1914,6
2043,3666,6
7321,13669,6
4010,4034,6
9618,9640,6
4217,5016,6
2174,4217,6
6522,10037,6
10858,13549,6
5436,5466,6
5401,5429,6
5432,5471,6
7706,8316,6
1662,4914,6
5053,5055,6
3639,3675,6
12539,12540,6
603,2681,6
1677,7602,6
174,6560,6
2334,2335,6
141,2334,6
5603,5690,6
3205,3343,6
3146,3169,6
684,3104,6
8381,8775,6
1858,10515,6
719,773,6
4316,6047,6
6408,6469,6
2734,5734,6
8542,9513,6
1053,8037,6
5755,5795,6
6519,8101,6
5718,5773,6
726,743,6
733,1053,6
701,768,6
4903,5467,6
905,3874,6
4854,12899,6
7376,8400,6
479,5081,6
3078,9522,6
917,12497,6
1323,1369,6
2588,9540,6
5201,9540,6
905,1499,6
2323,10658,6
10234,10767,6
5942,9924,6
5093,11898,6
8596,9282,6
6548,9376,6
8679,9282,6
7347,7780,6
9951,11948,6
1064,6987,6
10328,11400,6
4675,6317,6
8165,9752,6
932,4496,6
5331,5343,6
556,7507,6
1598,1819,6
4468,8190,6
4034,5503,6
174,2090,6
1481,2709,6
1598,2560,6
3153,5668,6
7810,10377,6
11593,12516,6
5491,6855,6
6870,6872,6
4607,6064,6
33,3486,6
8351,9688,6
371,4689,6
13871,13898,6
2527,3421,6
5711,5787,6
3477,8093,6
7657,9501,6
954,1740,6
1263,10701,6
761,766,6
5227,8040,6
1813,1837,6
64,3087,6
14022,14092,6
10428,10449,6
3420,8704,6
4675,6111,6
3806,3849,6
8110,8127,6
1505,3021,6
407,5490,6
5440,5486,6
633,3802,6
3611,10841,6
2425,2478,6
7602,8158,6
1822,4820,6
2012,9699,6
2263,2467,6
11332,11378,6
3343,3690,6
4731,8353,6
8353,12111,6
798,5416,6
10585,12600,6
5380,12600,6
601,681,6
299,3123,6
3760,9030,6
1917,3741,6
6805,9069,6
7810,8048,6
2717,6071,6
1884,6069,6
7671,9751,6
3345,5812,6
1160,4717,6
8290,9258,6
5414,5490,6
2411,2465,6
704,772,6
705,743,6
746,766,6
930,4052,6
2780,3015,6
5867,6382,6
5332,6523,6
1464,2959,6
910,1351,6
1500,2184,6
218,244,6
4182,6938,6
281,7810,6
2284,8289,6
350,2612,6
8110,8142,6
855,4497,6
5923,5935,6
3662,3681,6
978,10248,6
9174,9858,6
4017,4364,6
11871,11874,6
1337,4761,6
9715,9750,6
9624,9660,6
1927,5850,6
4468,7872,6
4820,5503,6
148,2345,6
8945,8956,6
6560,6729,6
293,1561,6
215,266,6
5016,8424,6
378,712,6
4942,6016,6
2759,6071,6
3544,6069,6
629,3106,6
7770,9822,6
4092,10548,6
3643,3700,6
915,4017,6
1482,4309,6
2750,2760,6
1272,1608,6
4379,4396,6
5533,7373,6
3536,5233,6
1169,4389,6
1449,11940,6
4827,8350,6
1928,1998,6
7851,7869,6
9924,9999,6
2159,9305,6
6857,7555,6
2706,2785,6
7706,7765,6
5572,9618,6
241,736,6
2155,4852,6
1335,3924,6
3661,3668,6
9628,9693,6
1747,9369,6
4027,4041,6
1164,1464,6
9649,9679,6
3888,4580,6
2345,2841,6
2336,2354,6
392,2012,6
4202,5503,6
10726,10744,6
847,889,6
822,843,6
731,773,6
7820,8289,6
5727,5797,6
324,334,6
2509,4628,6
486,5396,6
3078,7373,6
6478,8658,6
4208,4297,6
2153,2175,6
9317,9703,6
2254,7193,6
910,1377,6
3777,6937,6
6733,8446,6
9994,13249,6
4880,4891,6
10234,10716,6
4363,8006,6
3112,10536,6
2532,7098,6
5412,5467,6
5414,5471,6
5481,5486,6
1696,5412,6
5432,5458,6
142,173,6
1423,3518,6
3404,4632,6
1276,5873,6
6706,7590,6
4359,6777,6
2581,3029,6
1617,1643,6
2407,2441,6
7209,9700,6
399,3947,6
10726,10791,6
254,269,6
7243,7643,6
4412,5443,6
6853,6874,6
1244,8093,6
1013,1056,6
730,746,6
355,374,6
1818,4016,6
673,3439,6
2678,3959,6
2233,2244,6
4170,5533,6
6878,9562,6
1075,3124,6
4217,4245,6
524,12430,6
7192,7437,6
1493,8662,6
4552,4554,6
602,3569,6
839,12532,6
9602,9648,6
10373,10389,6
6987,7677,6
1505,10576,6
2959,5468,6
4044,4316,6
5494,5498,6
4395,5468,6
4011,4395,6
148,191,6
2497,7585,6
3171,4280,6
782,783,6
3665,5955,6
2581,2701,6
1637,3002,6
4202,5522,6
2012,2841,6
4774,9645,6
440,1673,6
2745,5644,6
2610,2844,6
7082,8353,6
4316,4412,6
1884,6017,6
755,1095,6
374,1031,6
701,792,6
4675,4696,6
2205,2242,6
5081,9271,6
4278,4280,6
4208,4217,6
7603,7680,6
6932,7192,6
11137,11472,6
6730,6735,6
439,1484,6
5918,5927,6
4816,10095,6
9026,9098,6
5696,7098,6
7343,7347,6
1371,5498,6
5412,5448,6
4012,5499,6
5416,5478,6
5423,5440,6
5432,5495,6
2412,3573,6
3880,4632,6
1544,6205,6
4823,5209,6
2718,9752,6
7898,9700,6
191,3618,6
1715,3618,6
3321,3343,6
126,2325,6
2928,2977,6
1715,2345,6
2510,3123,6
5662,9030,6
618,3119,6
4584,8424,6
381,385,6
3093,7872,6
624,2565,6
1817,5966,6
1817,5954,6
1246,3609,6
574,592,6
1569,5795,6
6294,8411,6
732,8037,6
2886,8093,6
5773,5775,6
366,759,6
716,768,6
733,797,6
364,376,6
354,355,6
354,364,6
752,792,6
11535,11600,6
905,9742,6
3718,7506,6
1769,8679,6
2201,3837,6
3172,4404,6
877,4862,6
1482,2959,6
6976,7653,6
760,3483,6
923,946,6
2548,7721,6
7060,9540,6
13842,13899,6
2532,5696,6
5431,5458,6
4080,5401,6
5404,5495,6
782,794,6
9620,9622,6
9619,9642,6
6987,7579,6
3993,11909,6
5459,10975,6
1635,7868,6
3187,8262,6
130,2325,6
6745,7872,6
827,831,6
5546,10325,6
5047,5094,6
741,4972,6
13462,13560,6
1173,1833,6
724,761,6
4070,4945,6
1972,8400,6
953,10975,6
2241,2272,6
10428,10442,6
6113,7373,6
2544,3021,6
675,5116,6
2152,2186,6
4384,4862,6
3650,6931,6
4404,6777,6
4404,4490,6
7098,8266,6
855,1413,6
12323,13571,6
13218,13284,6
779,6089,6
8363,10346,6
6294,9816,6
1475,10267,6
2959,5490,6
5484,5486,6
4052,4388,6
3568,3585,6
11871,11898,6
2001,2378,6
4827,9127,6
2954,2974,6
7507,8114,6
4346,4542,6
382,5330,6
7243,10377,6
6357,8269,6
184,5798,6
6827,6847,6
6832,6885,6
2275,2276,6
5490,8093,6
3920,5420,6
4854,11600,6
4012,5483,6
905,4496,6
10409,10442,6
1769,4170,6
2065,3837,6
1189,4444,6
4219,4224,6
2626,8890,6
905,1377,6
9757,10548,6
9926,9944,6
7721,13571,6
3303,6515,6
9723,9789,6
1617,7902,6
3077,8045,6
3957,3999,6
5927,5946,6
4451,8851,6
6258,9576,6
281,4850,6
9777,10661,6
9282,9386,6
5419,5435,6
4009,5432,6
5414,5466,6
5484,5498,6
5426,5439,6
11803,11874,6
8574,10203,6
2516,2528,6
4646,4988,6
4249,5490,6
3993,5690,6
2097,8445,6
2090,2945,6
2090,4774,6
392,4202,6
61,2354,6
1342,3112,6
5198,8983,6
6027,8671,6
806,831,6
3858,5310,6
1240,1602,6
1677,4441,6
3278,9069,6
1122,5278,6
4278,5074,6
5855,8003,6
690,10048,6
1002,1021,6
5443,6071,6
4607,6001,6
5727,5775,6
1029,1056,6
2783,4052,6
1314,4309,6
437,1248,6
1074,2816,6
2645,2672,6
595,5942,6
14008,14022,6
2242,2244,6
2279,2284,6
8502,8826,6
1626,2251,6
2101,2196,6
7612,7635,6
9540,13296,6
1617,5653,6
4587,4590,6
290,3645,6
529,2150,6
241,1041,6
6987,10083,6
407,5468,6
4052,4399,6
4011,5458,6
2249,3512,6
2437,6777,6
1548,3991,6
5482,5490,6
7327,7590,6
4336,8912,6
1747,9395,6
9127,10015,6
8684,10095,6
4073,4082,6
9258,10899,6
4468,7685,6
7560,9700,6
8574,9280,6
10756,10791,6
1200,12299,6
248,490,6
266,2554,6
4316,6069,6
4412,6016,6
5964,6008,6
5500,6001,6
6809,6864,6
2993,5798,6
740,766,6
1024,1092,6
10989,12899,6
3021,8519,6
2472,8514,6
1337,6136,6
1962,1974,6
1992,2181,6
1133,1142,6
712,5201,6
13249,13564,6
1774,4344,6
2478,11746,6
780,979,6
10234,11883,6
5747,11171,6
1860,4816,6
2532,4364,6
8679,10899,6
5412,5495,6
5412,5414,6
5438,5495,6
2969,5490,6
4083,5414,6
2092,13163,6
7825,11871,6
3794,4008,6
7605,8209,6
7445,11280,6
4364,6053,6
2062,2458,6
4019,4072,6
8466,9025,6
95,1646,6
2776,5482,6
901,7602,6
3002,8262,6
3618,4034,6
10541,10548,6
1454,7139,6
248,650,6
1645,1693,6
3171,4125,6
8283,8288,6
8213,8230,6
712,727,6
1026,1043,6
731,750,6
477,5481,6
6864,6889,6
6809,6817,6
4969,5494,6
6855,6874,6
3742,8251,6
3589,8290,6
324,1031,6
328,355,6
771,773,6
763,792,6
942,1218,6
1074,3152,6
4379,4394,6
4396,4398,6
7015,7017,6
1769,2201,6
9522,10283,6
2665,4827,6
4565,7685,6
6111,7983,6
8662,8690,6
4121,7001,6
8851,11898,6
7756,8327,6
736,7579,6
5419,5438,6
5416,5423,6
4059,4395,6
5096,11948,6
1662,4593,6
5869,9083,6
4816,6317,6
5116,9421,6
13903,13943,6
3278,5411,6
484,2945,6
497,2945,6
9810,10110,6
1198,8882,6
8920,8979,6
5707,6936,6
191,6560,6
827,852,6
905,2550,6
3590,4072,6
3615,11593,6
2717,4969,6
6817,6864,6
3576,5500,6
5911,8037,6
9511,10382,6
1424,7657,6
75,3542,6
704,763,6
374,763,6
730,751,6
2378,11324,6
3411,3439,6
2255,2293,6
2205,2244,6
7510,7772,6
2153,2199,6
1310,1367,6
1314,2789,6
7606,7629,6
368,3122,6
4182,7192,6
7733,7778,6
7832,10478,6
800,2610,6
813,8961,6
9376,10833,6
3021,10644,6
6522,9659,6
5443,5468,6
4395,5484,6
4223,5370,6
2437,11871,6
2295,3698,6
9622,9690,6
5564,7068,6
3639,3678,6
4917,6208,6
1164,5669,6
2401,3442,6
620,3361,6
2776,7685,6
5482,8158,6
7560,10796,6
10536,10541,6
5601,5683,6
871,10432,6
1008,4822,6
727,749,6
313,382,6
308,778,6
758,774,6
721,758,6
8036,8132,6
2294,6069,6
6853,6897,6
5769,5954,6
4607,6016,6
5850,5873,6
1126,2400,6
3357,4765,6
1254,4632,6
6242,8461,6
2922,5693,6
1268,3551,6
305,341,6
364,395,6
1007,1056,6
5958,7307,6
548,7306,6
5775,7951,6
1464,4707,6
8548,8577,6
1314,1696,6
1315,1351,6
218,289,6
292,3114,6
281,364,6
5978,7110,6
468,1504,6
2754,4329,6
7825,10329,6
3209,3380,6
3101,4862,6
6261,12301,6
6365,11208,6
1475,3090,6
7727,9252,6
4052,4395,6
202,7680,6
625,8209,6
7950,8368,6
10089,11280,6
2354,3187,6
2012,4774,6
3755,7279,6
2354,9645,6
1269,2699,6
205,650,6
299,610,6
8230,8280,6
8222,8289,6
688,4432,6
11041,11073,6
727,786,6
7039,8353,6
1817,5744,6
4611,5919,6
763,1056,6
740,768,6
381,1031,6
766,772,6
1608,2501,6
3798,11808,6
5404,6059,6
5533,8596,6
4397,8704,6
4203,4241,6
2046,11215,6
4862,8350,6
930,1666,6
1323,1391,6
5111,9974,6
7721,8446,6
3670,8180,6
3770,3791,6
2530,3101,6
3451,6027,6
1138,7677,6
4200,10243,6
5486,5491,6
1666,5466,6
5478,5490,6
4011,4353,6
6208,9127,6
391,4430,6
7685,8158,6
10706,10718,6
148,8729,6
1338,4092,6
802,896,6
2539,2545,6
905,5546,6
574,4058,6
721,750,6
7868,8209,6
4316,6077,6
6817,6889,6
1214,1246,6
859,4179,6
3177,6773,6
378,1053,6
1029,1095,6
2783,4309,6
2233,2299,6
8257,9049,6
5081,8562,6
3090,5081,6
2485,4899,6
1946,1976,6
2867,2941,6
962,993,6
4685,6733,6
1591,9540,6
9974,9994,6
8057,13249,6
2620,5800,6
2495,3029,6
5027,7645,6
4032,4377,6
3216,8045,6
4784,8544,6
5976,5982,6
2532,8194,6
5471,5499,6
